Mun_Code,Mun,pop_1996_2016 (k=20),pop_1998_2018 (k=20),pop_1999_2019 (k=20),pop_2000_2020 (k=20),pop_2001_2021 (k=20),pop_2002_2022 (k=20),pop_2003_2023 (k=20),pop_2004_2024 (k=20)
1046,Erriberagoitia/Ribera Alta,45.5078125,50.57915057915058,52.42718446601942,44.01473296500921,53.53159851301115,51.85185185185185,45.518453427065026,45.689655172413794
1047,Ribera Baja/Erriberabeitia,190.96774193548387,175.3507014028056,173.83367139959432,132.04697986577182,109.89660265878878,94.5054945054945,66.23831775700934,48.9648033126294
1049,Añana,-21.67487684729064,-18.37837837837838,-17.02127659574468,-21.578947368421055,-18.421052631578945,-18.32460732984293,-15.675675675675677,-23.243243243243246
1051,Agurain/Salvatierra,31.322444678609063,29.463364293085654,28.705822527332824,25.5107125062282,26.229919678714857,25.31520395550062,25.741839762611274,25.8544921875
1052,Samaniego,-0.6557377049180327,4.590163934426229,3.2679738562091507,0.9615384615384616,-3.4482758620689653,0.0,-3.7854889589905363,-9.090909090909092
1053,San Millán/Donemiliaga,3.762662807525326,1.2857142857142856,4.992657856093979,2.467343976777939,0.5617977528089888,3.1609195402298855,5.985401459854015,1.9830028328611897
1054,Urkabustaiz,60.16746411483253,62.72838002436053,63.21428571428571,59.127439724454646,61.23147092360319,56.44444444444444,56.37949836423118,52.609603340292274
1055,Valdegovía/Gaubea,14.949037372593432,10.602678571428571,7.675675675675675,6.135629709364909,10.654008438818567,10.473313192346426,5.544554455445545,2.48565965583174
1056,Harana/Valle de Arana,-35.24590163934426,-36.03351955307262,-37.39376770538244,-37.35632183908046,-34.11078717201166,-32.93768545994065,-34.82142857142857,-34.954407294832826
1057,Villabuena de Álava/Eskuernaga,-15.36231884057971,-11.799410029498524,-11.904761904761903,-18.208955223880597,-13.813813813813812,-14.66275659824047,-15.178571428571427,-9.657320872274143
1058,Legutio,33.25705568268497,41.1631419939577,41.410352588147035,39.50617283950617,42.05274411974341,42.2425952045134,42.0249653259362,42.97464016449623
1059,Vitoria-Gasteiz,14.19009120867836,15.078489056791994,15.942602945375173,16.85606234875183,15.619318233730162,14.643648031816333,14.614995274504272,15.317699439432817
1060,Yécora/Iekora,5.905511811023622,6.746031746031746,4.280155642023346,1.8867924528301887,-1.4814814814814816,-5.7251908396946565,-2.3529411764705883,-0.37593984962406013
1061,Zalduondo,38.23529411764706,40.909090909090914,29.78723404255319,34.05797101449276,38.1294964028777,37.32394366197183,34.24657534246575,19.753086419753085
1062,Zambrana,11.484593837535014,9.289617486338798,10.81081081081081,14.285714285714285,12.207792207792208,13.333333333333334,19.886363636363637,22.437673130193904
1063,Zuia,61.88835286009648,46.57794676806083,40.623091020158824,33.33333333333333,26.805251641137858,19.120654396728014,11.677788369876072,6.894997746732763
1901,Iruña Oka/Iruña de Oca,102.35148514851484,98.0392156862745,103.76344086021506,91.33296763576523,83.00791556728232,78.80161127895266,79.31206380857428,73.19636884854276
1902,Lantarón,7.117008443908324,-3.218645948945616,-5.303030303030303,-9.024896265560166,-8.682634730538922,-4.414784394250513,0.9687836383207751,-0.9625668449197862
2001,Abengibre,-25.318940137389596,-24.826216484607748,-20.682730923694777,-22.028688524590166,-24.214792299898683,-23.97119341563786,-20.75078206465068,-22.313203684749233
2002,Alatoz,-14.787701317715959,-21.62962962962963,-24.12280701754386,-23.44931921331316,-23.456790123456788,-21.642969984202214,-21.44,-17.5787728026534
2003,Albacete,19.907648870993537,18.972321146204298,17.489679855212945,16.482591352803222,15.527701044098269,13.277250172521443,11.643526575653272,11.29382741298429
2004,Albatana,-21.27894156560088,-20.709382151029747,-20.45977011494253,-22.13302752293578,-22.17142857142857,-22.0023282887078,-23.122065727699532,-22.365339578454332
2005,Alborea,-11.027568922305765,-19.65389369592089,-19.06519065190652,-18.42751842751843,-17.07920792079208,-17.228464419475657,-15.909090909090908,-14.754098360655737
